feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,class
1,399,604,357,0,373,330,4,0
1,399,604,357,3,389,689,3,0
1,447,591,377,0,373,933,2,0
1,447,591,377,0,324,12,8,0
1,447,591,377,0,357,131,6,0
1,447,591,377,3,243,110,10,0
1,522,572,411,3,405,234,2,0
1,522,572,411,0,373,23,0,0
1,522,572,411,0,373,956,1,0
1,522,572,411,3,324,864,6,0
1,522,572,411,0,357,51,7,0
1,522,572,411,0,389,346,3,0
1,522,572,411,0,389,943,2,0
1,415,613,343,0,341,3,8,0
1,415,613,343,3,357,881,6,0
1,415,613,343,3,227,64,10,0
1,415,613,343,0,389,321,3,0
1,415,613,343,0,389,423,2,0
1,415,613,343,0,373,72,0,0
1,415,613,343,0,341,58,8,0
1,415,613,343,3,357,942,6,0
1,415,613,343,0,389,299,4,0
1,447,600,370,0,373,218,5,0
1,447,600,370,0,324,968,9,0
1,447,600,370,0,357,985,1,0
1,447,600,370,0,341,69,7,0
1,447,600,370,3,341,954,5,0
1,447,600,370,0,357,38,0,0
1,431,600,370,0,341,177,6,0
1,431,600,370,0,373,306,4,0
1,431,600,370,0,357,390,3,0
1,431,600,370,3,405,184,2,0
1,431,600,370,0,341,35,0,0
1,436,591,384,0,341,297,4,0
1,436,591,384,0,324,735,5,0
1,436,591,384,0,276,985,9,0
1,436,591,391,3,389,102,4,0
1,436,591,391,0,357,419,3,0
1,436,591,391,3,389,35,5,0
1,452,591,398,3,438,837,1,0
1,452,591,398,3,405,81,4,0
1,452,591,398,0,308,116,7,0
1,452,591,398,0,324,218,5,0
1,495,591,446,3,389,957,7,0
1,495,591,446,0,389,1003,11,0
1,495,591,446,0,389,10,5,0
1,575,541,583,3,308,669,0,0
1,575,541,583,2,422,890,8,0
1,575,541,583,0,373,334,6,0
1,857,295,425,2,633,44,3,2
1,857,295,425,3,178,382,3,2
1,884,181,384,3,259,1002,2,2
1,884,181,384,2,665,928,0,2
1,729,186,260,2,633,109,6,2
1,729,186,260,3,243,642,6,2
1,729,186,260,2,665,724,4,2
1,767,190,240,3,259,788,4,2
1,767,190,240,3,227,116,7,2
1,804,200,233,3,211,947,3,2
1,777,195,226,2,698,783,2,2
1,847,159,322,3,97,19,2,2
1,847,159,322,2,682,888,0,2
1,911,150,377,3,81,1000,9,2
1,783,200,281,2,698,857,1,2
1,863,168,260,2,633,91,6,2
1,863,168,260,2,617,86,6,2
1,799,195,260,2,665,686,4,2
1,948,122,363,3,97,140,7,2
1,948,122,363,2,682,755,3,2
1,767,209,226,3,81,846,11,2
1,767,209,226,3,129,751,5,2
1,847,177,281,2,682,942,0,2
1,948,145,322,2,568,1000,9,2
1,948,145,322,3,97,976,9,2
1,937,140,315,2,682,871,1,2
1,937,140,315,3,146,48,1,2
1,793,213,233,3,162,318,4,2
1,793,213,233,2,600,47,7,2
1,793,213,233,3,129,79,7,2
1,756,204,219,3,162,875,3,2
1,756,204,219,3,162,232,5,2
1,761,195,233,3,146,23,1,2
1,761,195,233,2,617,610,6,2
1,756,200,240,2,649,705,4,2
1,900,159,308,2,600,45,7,2
1,900,159,308,3,113,73,7,2
1,884,168,308,2,633,670,5,2
1,884,168,308,2,698,829,2,2
1,884,168,308,3,162,970,2,2
1,761,209,240,2,682,946,0,2
1,761,204,240,3,97,938,9,2
1,761,204,240,3,97,1012,8,2
1,761,204,240,2,682,880,1,2
1,937,140,329,3,162,816,4,2
1,937,140,329,2,600,66,7,2
1,916,150,315,2,682,768,3,2
1,916,150,315,3,162,382,3,2
1,772,204,240,3,162,223,5,2
1,772,204,240,2,682,825,2,2
1,847,181,281,3,146,612,0,2
1,847,181,281,3,97,948,9,2
1,815,186,267,2,682,874,1,2
1,783,195,267,3,146,172,6,2
1,767,195,233,3,113,897,10,2
1,815,195,267,2,665,765,3,2
1,772,213,233,2,633,661,5,2
1,783,204,240,3,178,992,2,2
1,783,204,240,2,682,911,0,2
1,788,204,267,2,682,916,0,2
1,841,177,302,3,146,24,8,2
1,820,186,267,3,146,185,6,2
1,820,186,267,3,81,898,10,2
1,841,172,295,2,649,756,3,2
1,841,172,295,3,227,760,5,2
1,911,163,240,2,665,792,2,2
1,831,181,281,2,535,962,9,2
1,900,154,343,2,665,843,1,2
1,751,204,260,2,633,684,4,2
1,788,209,267,3,113,894,10,2
1,996,140,370,3,194,393,3,2
1,788,218,199,2,682,826,2,2
1,836,195,267,3,227,84,0,2
1,836,195,267,3,162,900,9,2
1,799,222,240,2,682,879,1,2
1,852,190,288,3,178,134,6,2
1,852,190,288,2,665,726,4,2
1,751,200,205,3,146,862,10,2
1,751,200,205,2,600,65,7,2
1,868,163,281,3,129,806,11,2
1,868,163,281,3,194,725,5,2
1,799,209,240,3,211,101,0,2
1,804,209,233,3,162,988,8,2
1,847,190,260,2,633,627,6,2
1,847,190,260,2,633,628,6,2
1,815,190,260,3,211,782,4,2
1,761,204,219,2,682,770,3,2
1,948,136,322,2,682,767,3,2
1,948,136,322,3,129,786,11,2
1,948,136,322,2,633,664,5,2
1,772,209,226,3,194,941,2,2
1,772,209,226,2,698,923,0,2
1,756,209,212,3,211,593,0,2
1,911,159,315,3,194,4,1,2
1,911,159,315,2,698,866,1,2
1,927,145,308,2,665,710,4,2
1,953,140,329,3,162,41,7,2
1,953,140,329,2,682,767,3,2
1,767,209,226,2,682,770,3,2
1,767,209,226,3,97,271,11,2
1,756,204,219,2,698,819,2,2
1,863,168,281,3,211,429,2,2
1,863,168,281,3,194,81,0,2
1,783,204,226,3,146,1002,8,2
1,783,204,226,2,698,872,1,2
1,852,168,274,2,665,712,4,2
1,788,200,226,2,617,54,7,2
1,788,200,226,2,682,763,3,2
1,761,195,226,2,682,765,3,2
1,793,200,240,3,162,934,2,2
1,793,200,240,2,698,811,2,2
1,756,204,219,2,698,922,0,2
1,953,136,329,2,568,983,9,2
1,788,200,233,3,146,1013,1,2
1,788,200,233,2,698,865,1,2
1,788,200,233,2,633,99,6,2
1,788,200,233,2,617,608,6,2
1,777,200,226,3,162,791,4,2
1,841,181,267,3,178,357,3,2
1,841,181,267,2,682,756,3,2
1,868,154,288,2,682,802,2,2
1,767,195,240,2,698,911,0,2
1,911,140,315,3,81,895,9,2
1,980,127,357,3,162,996,1,2
1,980,127,357,3,129,100,6,2
1,980,127,357,3,146,265,4,2
1,847,186,302,3,113,40,7,2
1,847,186,302,3,146,341,3,2
1,767,204,254,2,714,772,2,2
1,895,140,322,3,146,962,2,2
1,895,140,322,3,146,97,0,2
1,943,136,350,3,129,1016,8,2
1,772,213,240,3,146,174,6,2
1,772,213,240,2,633,694,4,2
1,772,213,240,3,194,836,4,2
1,793,218,267,3,146,913,3,2
1,793,218,267,2,617,636,5,2
1,793,218,267,3,146,765,5,2
1,847,168,302,3,97,998,2,2
1,847,168,302,2,698,896,0,2
1,964,150,398,2,633,705,4,2
1,964,150,398,3,129,328,4,2
1,964,150,398,3,146,144,7,2
1,889,209,322,3,162,865,11,2
1,889,209,322,3,194,267,5,2
1,889,209,322,3,146,4,2,2
1,761,218,288,2,584,986,9,2
1,815,204,295,3,146,1017,1,2
1,815,204,295,2,698,886,1,2
1,815,204,295,2,633,112,6,2
1,761,218,267,3,129,137,6,2
1,783,222,295,3,129,95,7,2
1,783,222,295,3,162,394,3,2
1,783,222,295,3,146,756,5,2
1,799,200,295,3,129,629,0,2
1,793,213,302,2,665,856,1,2
1,889,172,350,3,113,163,6,2
1,889,172,350,3,129,825,4,2
1,911,168,370,3,129,899,3,2
1,911,168,370,3,146,246,5,2
1,751,209,274,2,682,904,0,2
1,772,204,274,2,568,955,9,2
1,756,213,267,3,146,37,1,2
1,756,213,267,2,617,96,6,2
1,788,213,288,2,633,715,4,2
1,868,177,343,3,97,896,10,2
1,868,177,343,3,113,88,7,2
1,809,218,302,3,146,985,2,2
1,777,213,281,3,97,964,9,2
1,964,145,384,2,665,862,1,2
1,964,145,384,3,146,34,1,2
1,921,168,357,3,146,901,3,2
1,804,218,322,2,600,124,5,2
1,868,190,336,2,649,900,0,2
1,868,190,336,3,146,645,0,2
1,836,195,288,3,64,17,8,2
1,836,195,288,3,113,567,1,2
1,857,186,315,3,113,389,4,2
1,964,140,405,3,113,951,3,2
1,777,195,267,3,81,0,2,2
1,825,177,315,3,97,215,6,2
1,873,168,329,3,81,947,10,2
1,799,204,274,3,178,431,3,2
1,799,204,274,3,178,271,5,2
1,772,200,260,3,162,1018,2,2
1,772,200,260,3,162,159,0,2
1,799,200,274,3,178,76,1,2
1,799,200,274,3,162,856,4,2
1,799,200,274,3,129,921,10,2
1,761,204,254,3,178,927,3,2
1,804,209,260,2,633,651,5,2
1,804,209,260,2,682,805,2,2
1,767,200,254,3,178,1006,2,2
1,767,200,254,3,178,149,0,2
1,852,172,308,3,162,37,8,2
1,852,172,308,2,682,890,1,2
1,783,204,267,3,178,191,6,2
1,783,204,267,3,178,847,4,2
1,783,204,267,3,113,914,10,2
1,852,172,302,2,649,765,3,2
1,884,168,315,2,633,663,5,2
1,761,200,254,3,178,1006,2,2
1,761,200,254,3,178,152,0,2
1,761,200,254,3,113,981,9,2
1,793,186,288,2,633,685,4,2
1,767,204,274,3,48,913,10,2
1,767,204,274,3,81,116,7,2
1,767,204,274,3,113,421,3,2
1,921,145,377,2,665,784,2,2
1,937,145,384,3,64,43,8,2
1,879,163,357,2,649,697,4,2
1,751,200,274,2,649,691,4,2
1,751,200,274,3,113,356,4,2
1,777,204,281,2,665,746,3,2
1,777,204,281,3,113,940,3,2
1,873,168,336,3,81,65,1,2
1,873,168,336,3,113,72,1,2
1,873,168,336,3,113,351,4,2
1,847,163,329,3,113,938,3,2
1,756,195,274,3,113,274,5,2
1,756,195,274,3,97,1010,2,2
1,756,195,274,3,97,661,0,2
1,756,195,274,3,81,48,8,2
1,884,150,363,2,600,62,6,2
1,841,177,322,3,113,348,4,2
1,932,140,377,3,97,780,5,2
1,932,140,377,3,97,1006,2,2
1,932,140,377,2,649,881,0,2
1,788,204,288,3,48,1000,9,2
1,788,204,288,3,113,77,1,2
1,825,190,315,2,633,674,4,2
1,756,200,267,3,113,938,3,2
1,756,200,267,3,113,268,5,2
1,804,204,308,3,129,668,0,2
1,804,204,308,3,81,1004,9,2
1,873,168,350,3,97,208,6,2
1,873,168,350,3,129,354,4,2
1,804,200,302,3,81,132,7,2
1,804,200,302,2,649,750,3,2
1,863,163,343,3,113,279,5,2
1,777,204,288,3,113,162,0,2
1,943,140,384,3,64,58,8,2
1,943,140,384,2,665,855,1,2
1,799,195,302,3,97,206,6,2
1,799,195,302,3,113,358,4,2
1,777,200,281,2,649,746,3,2
1,895,159,357,3,113,1022,2,2
1,895,159,357,3,113,661,0,2
1,895,159,357,3,113,659,0,2
1,895,159,357,3,64,44,8,2
1,937,140,391,2,633,677,4,2
1,911,150,377,3,97,925,3,2
1,863,163,336,3,113,1010,2,2
1,863,163,336,3,113,665,0,2
1,863,163,336,3,48,994,9,2
1,863,163,336,3,64,49,8,2
1,900,159,370,2,633,668,4,2
1,788,204,288,2,649,720,3,2
1,788,204,288,2,649,720,3,2
1,777,200,288,3,113,275,5,2
1,788,204,302,2,665,878,0,2
1,788,204,302,3,129,670,0,2
1,804,204,308,3,97,51,8,2
1,895,154,370,3,97,197,6,2
1,788,204,302,3,81,109,7,2
1,799,200,295,3,129,672,0,2
1,969,136,384,2,665,846,1,2
1,905,154,363,3,97,198,6,2
1,767,209,281,3,129,419,3,2
1,761,209,281,3,113,258,5,2
1,815,200,302,3,48,984,9,2
1,799,204,295,2,600,609,6,2
1,799,204,295,2,600,96,6,2
1,905,150,370,2,649,756,3,2
1,916,150,370,3,129,277,5,2
1,916,150,370,2,665,802,2,2
1,751,204,267,2,649,802,2,2
1,969,136,391,2,665,907,0,2
1,911,150,370,3,81,46,8,2
1,911,150,370,2,665,858,1,2
1,772,200,288,2,633,708,4,2
1,772,200,288,3,129,870,4,2
1,868,163,336,2,633,655,5,2
1,767,204,281,2,665,803,2,2
1,985,131,398,3,113,667,0,2
1,985,131,398,3,64,991,9,2
1,985,131,398,2,682,847,1,2
1,761,204,267,2,649,691,4,2
1,761,204,267,3,113,855,4,2
1,937,140,363,3,113,419,3,2
1,937,140,363,3,129,929,3,2
1,937,140,363,2,633,641,5,2
1,756,204,274,3,129,1015,2,2
1,756,204,274,3,129,671,0,2
1,799,209,288,3,81,43,8,2
1,799,209,288,3,113,70,1,2
1,799,209,288,2,584,591,6,2
1,804,200,288,2,649,696,4,2
1,804,200,288,3,129,344,4,2
1,975,131,377,3,113,420,3,2
1,975,131,377,3,97,782,5,2
1,975,131,377,2,665,792,2,2
1,836,172,308,3,48,997,9,2
1,777,209,288,2,649,700,4,2
1,756,204,267,3,64,927,10,2
1,783,204,274,3,113,412,3,2
1,783,204,274,2,617,125,5,2
1,777,195,315,3,97,258,5,2
1,777,195,315,2,633,916,0,2
1,761,222,288,2,405,65,9,2
1,761,222,288,2,422,2,1,2
1,900,240,343,0,276,192,3,2
1,761,218,260,0,129,977,5,2
1,761,213,240,2,519,951,9,2
1,943,181,432,2,422,30,5,2
1,911,159,466,0,178,876,8,2
1,911,159,466,0,194,864,1,2
1,895,177,350,0,162,210,10,2
1,852,177,329,0,146,902,0,2
1,863,181,329,0,178,825,1,2
1,868,172,336,2,617,754,3,2
1,868,172,336,0,178,170,3,2
1,756,204,288,2,617,938,0,2
1,756,204,288,0,146,913,0,2
1,756,204,288,0,162,782,9,2
1,761,204,267,2,568,101,6,2
1,980,131,391,0,162,161,3,2
1,761,204,274,2,600,799,2,2
1,777,204,281,2,617,900,0,2
1,777,204,281,0,162,767,9,2
1,777,204,281,0,162,829,8,2
1,916,154,363,2,584,692,4,2
1,943,145,391,2,568,896,0,2
1,772,213,308,0,194,876,8,2
1,825,195,363,2,552,738,3,2
1,783,213,260,0,162,884,0,2
1,884,168,343,2,633,830,1,2
1,825,204,295,2,633,748,3,2
1,825,204,295,2,633,746,3,2
1,836,186,295,0,81,852,0,2
1,772,168,336,3,48,188,6,2
1,772,168,336,0,146,149,10,2
1,644,459,631,3,341,219,5,0
1,644,459,631,3,389,910,0,0
1,644,459,631,3,81,1012,8,0
1,468,609,254,0,324,771,5,0
1,468,609,254,0,373,992,2,0
1,564,586,363,3,405,903,8,0
1,564,586,363,0,389,232,1,0
1,564,586,363,0,373,131,4,0
1,564,586,363,0,324,815,10,0
1,564,586,363,0,373,253,3,0
1,495,600,384,0,357,209,2,0
1,495,600,384,0,357,844,0,0
1,495,600,384,0,308,811,8,0
1,495,600,384,0,357,277,1,0
1,500,604,350,0,357,111,3,0
1,500,604,350,0,357,987,5,0
1,447,586,343,0,324,798,8,0
1,447,586,343,3,438,77,1,0
1,447,586,343,3,422,845,4,0
1,447,586,343,3,373,126,7,0
1,447,586,343,0,341,154,3,0
1,474,609,357,3,357,1003,9,0
1,474,609,357,0,341,284,1,0
1,474,609,357,3,422,872,4,0
1,474,609,357,3,373,125,7,0
1,474,609,357,3,422,944,3,0
1,474,609,357,3,405,797,5,0
1,474,609,357,0,357,204,2,0
1,495,591,377,0,357,288,1,0
1,495,591,377,0,324,78,4,0
1,452,618,295,0,341,195,2,0
1,452,618,295,0,292,821,8,0
1,495,581,315,0,389,207,4,0
1,495,581,315,3,405,101,7,0
1,474,595,377,0,357,120,5,0
1,474,595,377,0,389,275,2,0
1,506,586,391,0,373,269,1,0
1,506,586,391,0,324,848,6,0
1,506,586,391,3,438,903,3,0
1,506,586,391,3,405,232,5,0
1,506,586,391,0,357,19,2,0
1,479,613,405,3,389,986,8,0
1,479,613,405,3,405,97,6,0
1,479,613,405,0,341,38,4,0
1,586,563,425,0,341,957,5,0
1,586,563,425,3,438,93,0,0
1,586,563,425,0,276,696,9,0
1,586,563,425,0,373,206,1,0
1,586,563,425,3,405,143,6,0
1,548,577,405,0,357,72,3,0
1,548,577,405,2,32,211,5,0
1,548,577,405,0,389,276,0,0
1,548,577,405,0,292,705,9,0
1,548,577,405,0,373,216,1,0
1,458,604,336,0,357,820,7,0
1,458,604,336,3,422,818,3,0
1,458,604,336,0,373,981,5,0
1,458,604,336,0,405,174,2,0
1,458,604,336,3,454,7,0,0
1,458,604,336,0,357,758,9,0
1,543,581,384,0,373,884,6,0
1,543,581,384,3,341,817,10,0
1,543,581,384,0,389,97,3,0
1,543,581,384,0,259,71,11,0
1,543,581,384,0,373,149,2,0
1,543,581,384,3,422,92,0,0
1,543,581,384,3,357,993,8,0
1,543,581,384,0,373,234,1,0
1,484,600,363,0,357,106,3,0
1,484,600,363,3,405,221,5,0
1,484,600,363,0,389,285,0,0
1,490,600,363,0,389,219,1,0
1,490,600,363,0,357,14,4,0
1,490,600,363,3,357,55,7,0
1,490,600,363,3,422,871,3,0
1,490,600,363,2,32,714,5,0
1,490,600,363,0,389,140,2,0
1,490,600,363,0,308,699,9,0
1,490,600,363,3,422,1013,1,0
1,559,577,398,3,422,264,4,0
1,559,577,398,0,373,85,3,0
1,559,577,398,3,405,218,5,0
1,559,577,398,3,422,961,2,0
1,559,577,398,0,308,726,9,0
1,559,577,398,0,389,224,1,0
1,580,568,405,0,276,134,10,0
1,580,568,405,3,422,861,3,0
1,580,568,405,3,405,191,5,0
1,580,568,405,0,389,132,2,0
1,580,568,405,0,405,768,0,0
1,580,568,411,0,357,888,6,0
1,580,568,411,3,422,782,4,0
1,580,568,411,3,373,28,7,0
1,580,568,411,3,405,167,5,0
1,580,568,411,0,389,104,2,0
1,580,568,411,0,405,226,0,0
1,580,568,411,3,341,998,8,0
1,436,618,350,2,48,830,4,0
1,436,618,350,0,405,7,3,0
1,436,618,350,0,276,12,11,0
1,436,618,350,0,405,93,2,0
1,436,618,350,0,405,732,0,0
1,436,618,350,2,64,52,9,0
1,442,613,322,0,422,809,6,0
1,442,613,322,3,389,163,4,0
1,442,613,322,0,324,24,10,0
1,442,613,322,2,211,991,3,0
1,442,613,322,2,227,880,5,0
1,452,613,308,2,146,110,0,0
1,452,613,308,0,389,140,8,0
1,452,613,308,3,438,900,1,0
1,452,613,308,2,162,779,6,0
1,452,613,308,0,422,980,4,0
1,452,613,308,0,405,798,7,0
1,452,613,308,3,422,250,3,0
1,452,613,308,0,308,35,11,0
1,516,591,336,0,438,239,0,0
1,516,591,336,2,48,580,9,0
1,516,591,336,0,438,173,1,0
1,516,591,336,2,113,233,6,0
1,516,591,336,0,341,615,10,0
1,516,591,336,0,422,942,7,0
1,484,595,343,0,405,135,5,0
1,484,595,343,0,405,849,2,0
1,484,595,343,3,373,350,9,0
1,495,586,363,0,373,927,6,0
1,495,586,363,0,357,986,4,0
1,495,586,363,0,324,804,7,0
1,495,586,363,0,357,910,5,0
1,495,586,363,0,405,87,2,0
1,426,604,370,0,308,755,10,0
1,426,604,370,0,373,124,3,0
1,426,604,370,0,373,967,5,0
1,426,604,370,0,373,132,2,0
1,442,618,329,2,32,234,6,0
1,442,618,329,3,357,186,7,0
1,442,618,329,0,422,761,5,0
1,442,618,329,3,438,873,2,0
1,442,618,329,3,422,69,0,0
1,463,604,425,0,373,213,6,0
1,463,604,425,0,405,357,4,0
1,463,604,425,0,324,122,7,0
1,463,604,425,0,308,98,5,0
1,463,604,425,0,357,917,0,0
1,538,581,343,1,178,758,0,3
1,809,254,308,3,211,948,3,2
1,820,190,281,3,194,16,2,2
1,905,327,357,2,600,954,1,2
1,761,186,240,3,194,914,10,2
1,820,204,274,3,227,925,3,2
1,820,204,274,3,227,763,5,2
1,820,204,274,3,227,991,2,2
1,772,204,260,3,194,22,8,2
1,793,213,267,3,243,837,4,2
1,793,213,267,3,178,97,7,2
1,905,159,315,3,211,772,5,2
1,905,159,315,3,194,1010,2,2
1,905,159,315,3,211,656,0,2
1,815,209,274,3,211,690,6,2
1,815,209,274,3,211,841,4,2
1,815,209,274,3,178,112,7,2
1,820,195,329,3,113,207,6,2
1,852,172,336,3,129,940,3,2
1,767,204,274,3,129,147,0,2
1,767,204,274,3,113,74,1,2
1,847,177,322,3,129,868,4,2
1,767,204,281,3,178,677,0,2
1,767,204,281,3,178,59,8,2
1,767,195,274,2,422,948,11,2
1,788,200,281,3,227,1018,2,2
1,777,195,267,3,211,706,6,2
1,836,172,302,2,584,858,2,2
1,772,195,260,3,178,58,8,2
1,799,200,274,3,211,634,7,2
1,836,181,308,2,584,914,1,2
1,804,195,281,3,211,715,6,2
1,804,195,281,3,178,926,10,2
1,804,195,281,3,178,926,3,2
1,937,140,377,3,146,1010,2,2
1,889,145,363,3,113,927,10,2
1,889,145,363,3,146,933,3,2
1,761,195,267,3,227,174,0,2
1,761,195,267,3,194,61,8,2
1,777,195,281,3,243,870,4,2
1,777,195,281,3,211,130,7,2
1,777,204,260,3,227,777,5,2
1,863,168,315,3,194,50,8,2
1,863,168,315,3,227,83,1,2
1,847,177,308,3,227,929,3,2
1,847,177,308,3,227,785,5,2
1,969,127,370,3,194,999,9,2
1,969,127,370,3,227,69,1,2
1,969,127,370,3,211,212,6,2
1,863,163,315,3,211,639,7,2
1,857,163,322,3,211,1012,2,2
1,964,113,377,3,211,53,8,2
1,964,113,377,2,535,160,6,2
1,852,168,308,3,259,846,4,2
1,820,177,288,3,276,935,3,2
1,895,131,357,3,178,995,9,2
1,793,195,274,3,194,83,1,2
1,964,113,350,3,194,136,7,2
1,964,113,350,3,227,933,3,2
1,863,163,308,3,194,978,9,2
1,863,163,308,3,227,42,1,2
1,863,163,308,3,227,176,6,2
1,788,195,247,3,227,98,7,2
1,788,195,247,3,259,402,3,2
1,767,195,254,2,600,873,2,2
1,767,195,254,3,243,988,2,2
1,767,195,254,0,129,787,0,2
1,932,140,343,3,243,38,1,2
1,932,140,343,3,243,679,6,2
1,932,140,343,3,243,828,4,2
1,932,140,343,3,194,382,10,2
1,799,200,260,3,243,987,2,2
1,857,168,308,3,194,965,9,2
1,889,150,322,3,146,979,2,2
1,868,163,302,3,194,967,1,2
1,820,181,288,3,194,729,4,2
1,767,186,254,3,194,803,3,2
1,953,127,363,3,211,878,2,2
1,953,127,363,2,617,1018,0,2
1,793,195,267,3,113,872,9,2
1,793,195,267,3,194,960,1,2
1,793,195,267,3,162,52,6,2
1,793,195,267,3,194,208,4,2
1,863,163,322,3,97,724,11,2
1,863,163,322,3,146,75,2,2
1,761,200,260,3,211,162,0,2
1,761,200,260,3,162,45,8,2
1,772,195,254,3,211,845,4,2
1,772,195,254,3,178,632,7,2
1,772,195,254,3,211,408,3,2
1,772,195,254,3,194,772,5,2
1,948,122,350,3,194,130,0,2
1,799,209,274,3,194,688,6,2
1,985,118,370,2,600,845,3,2
1,857,168,308,3,211,995,2,2
1,852,168,295,3,178,37,8,2
1,767,190,254,3,194,192,6,2
1,836,177,288,3,211,770,5,2
1,815,190,274,3,178,982,9,2
1,767,190,254,3,178,397,10,2
1,831,177,288,3,178,841,11,2
1,932,140,343,3,227,135,0,2
1,932,140,343,3,178,979,9,2
1,788,195,267,3,211,700,6,2
1,873,163,315,3,211,618,7,2
1,799,195,267,3,178,829,11,2
1,799,195,267,3,227,979,2,2
1,799,195,267,3,211,117,0,2
1,761,200,260,3,227,40,1,2
1,841,177,302,2,600,835,3,2
1,841,177,302,3,227,905,3,2
1,959,131,363,2,600,937,1,2
1,959,131,363,2,600,937,1,2
1,959,131,363,3,227,47,1,2
1,820,181,267,3,162,913,10,2
1,991,109,370,3,194,764,5,2
1,841,145,308,2,535,170,6,2
1,879,145,302,3,129,907,10,2
1,793,186,274,2,470,963,11,2
1,857,145,308,3,211,485,2,2
1,879,136,350,3,81,6,8,2
1,943,131,384,3,97,928,10,2
1,756,195,288,3,178,772,5,2
1,756,195,288,3,178,982,2,2
1,815,195,295,3,146,27,8,2
1,820,200,288,3,211,821,4,2
1,879,159,336,3,211,403,3,2
1,788,200,260,3,211,996,2,2
1,895,140,357,3,146,26,8,2
1,804,190,295,3,194,833,4,2
1,799,190,288,2,438,951,11,2
1,863,168,329,3,178,985,2,2
1,916,136,357,3,146,16,8,2
1,916,136,357,3,194,21,1,2
1,916,136,357,3,162,160,6,2
1,857,177,322,3,194,383,3,2
1,857,177,322,3,129,833,11,2
1,857,177,322,3,194,462,2,2
1,820,181,308,3,129,965,9,2
1,788,195,267,3,178,172,6,2
1,788,195,267,3,194,830,4,2
1,793,181,281,3,129,837,11,2
1,873,159,329,2,600,960,0,2
1,911,140,350,3,129,909,10,2
1,911,140,350,3,178,905,3,2
1,804,195,288,3,178,978,2,2
1,953,127,370,3,129,28,8,2
1,831,177,295,3,194,829,4,2
1,793,186,281,2,438,951,11,2
1,793,186,281,3,162,762,5,2
1,921,131,363,3,194,119,0,2
1,921,131,363,3,146,24,8,2
1,783,200,274,3,178,831,4,2
1,783,200,274,3,129,112,7,2
1,927,218,343,3,146,933,2,2
1,809,213,274,3,162,679,6,2
1,777,209,247,3,113,897,10,2
1,863,163,308,3,178,231,5,2
1,863,163,308,3,194,455,2,2
1,948,140,350,3,129,964,9,2
1,799,209,267,3,162,954,2,2
1,937,131,363,3,81,984,9,2
1,937,131,363,3,129,39,1,2
1,809,204,274,3,146,975,2,2
1,809,204,274,3,162,626,0,2
1,767,195,267,3,162,692,6,2
1,809,195,295,3,146,113,7,2
1,809,195,295,3,194,909,3,2
1,831,190,315,3,162,974,2,2
1,857,186,322,3,162,541,1,2
1,911,145,357,3,146,907,3,2
1,761,200,267,3,113,8,8,2
1,793,200,254,3,162,635,0,2
1,863,172,329,3,162,46,1,2
1,916,140,363,3,97,892,10,2
1,916,140,363,3,146,907,3,2
1,916,140,363,3,97,850,11,2
1,852,168,315,3,194,35,8,2
1,852,168,315,3,227,53,1,2
1,948,136,363,3,227,479,2,2
1,820,195,288,3,97,963,9,2
1,937,140,363,3,146,321,4,2
1,921,145,363,3,146,901,3,2
1,777,209,267,3,129,160,6,2
1,777,209,267,3,162,311,4,2
1,975,131,384,3,146,383,3,2
1,975,131,384,3,129,247,5,2
1,975,131,384,2,584,960,0,2
1,959,136,370,3,97,23,8,2
1,959,136,370,3,146,35,1,2
1,852,168,192,3,64,109,10,2
1,852,168,192,0,341,723,3,2
1,852,168,192,0,422,768,5,2
1,852,168,192,0,389,934,2,2
1,852,168,192,3,211,30,1,2
1,591,563,357,3,308,310,0,3
1,591,563,357,3,113,110,9,3
1,410,627,329,3,211,20,4,3
1,410,627,329,3,178,786,7,3
1,410,627,329,3,64,482,11,3
1,506,595,377,0,389,788,1,3
0,719,277,659,3,454,121,8,2
0,719,277,659,3,454,186,6,2
0,719,277,659,3,405,784,3,2
0,719,277,659,3,519,876,11,2
0,719,277,659,3,405,217,4,2
0,719,277,659,0,178,897,10,2
0,719,277,659,3,454,69,7,2
0,809,259,659,3,389,898,2,2
0,681,304,604,3,438,776,4,2
0,681,304,604,0,178,542,9,2
0,756,277,659,0,162,69,8,2
0,793,263,679,0,16,995,1,2
0,793,263,679,3,454,155,6,2
0,793,263,679,3,405,857,2,2
0,793,263,679,0,178,900,11,2
0,793,263,679,3,487,960,10,2
0,761,277,659,0,162,85,8,2
0,761,277,659,3,438,320,3,2
0,847,240,714,3,438,259,4,2
0,847,240,714,0,129,3,9,2
0,847,240,714,3,470,44,8,2
0,815,259,686,0,113,374,3,2
0,815,259,686,3,454,718,5,2
0,815,259,686,0,178,964,10,2
0,751,290,638,0,146,57,8,2
0,751,290,638,3,405,289,3,2
0,751,290,638,3,438,197,5,2
0,751,290,638,3,438,248,4,2
0,863,240,707,3,454,87,7,2
0,863,240,707,0,146,699,6,2
0,863,240,707,0,97,861,3,2
0,756,295,638,0,178,929,10,2
0,756,295,638,3,454,64,7,2
0,756,295,638,3,487,12,8,2
0,756,295,638,3,454,117,6,2
0,761,295,638,3,519,862,11,2
0,761,295,638,3,422,158,5,2
